window_id,ts_q_cv,ts_q_mad_rel,ts_q_iqr_rel,ts_q_drift_rel,ts_q_tv_step_rel,ts_q_lag1,ts_q_start_over_plateau,ts_q_end_over_plateau,ts_q_plateau_cv,ts_q_spike_frac,ts_channel_cv_mean,ts_channel_cv_max,ts_channel_plateau_cv_mean,ts_channel_drift_abs_mean,ts_channel_tv_mean,ts_pair_corr_mean,ts_pair_corr_min,ts_diff_top_bottom_std,ts_diff_top_bottom_drift,ts_diff_inner_skew_std,ts_diff_inner_skew_drift,ts_diff_center_edge_std,ts_diff_center_edge_drift,ts_diff_alternating_std,ts_diff_alternating_drift
updated_20260610_home__20260610_174255,0.18048188305704757,0.0069306283546301285,0.013997410448211308,-0.011828697193367788,0.015148206979531205,0.9683068050769522,-0.10595242854824893,-0.1141344442535216,0.006666028726068687,0.0855614973262032,0.18076507696283856,0.18225856086281952,0.012117746139666543,0.014238118583156063,0.02109079256467055,0.9940833269184883,0.9877699927092715,0.24517221575958412,0.19971490118070018,0.05847141743251641,0.028052985979919724,0.059831074282178744,-0.05197934734765005,0.19859376741934898,0.17166191520078047
updated_20260610_home__20260610_183250,0.17235929899522456,0.005173352231428013,0.01066642340366735,-0.1197789136591584,0.011883928781254894,0.9619729359457249,-0.03219706882851747,-0.13527978991044576,0.005204203851605677,0.09540636042402827,0.17290719885672842,0.17375413116561672,0.013099489899219299,0.11973180794332702,0.01970944808929905,0.9918423435078818,0.9843609389426001,0.23024078172239848,0.0382386169842466,0.14099979917508887,-0.004927946082652207,0.16180641140999935,0.0820091065306734,0.3105824115836356,0.043166563066898825
updated_20260612_home__20260612_080630,0.25594170147456663,0.00600379055391921,0.013570900595553242,-0.08497189519933117,0.020275195382713555,0.9867393252839001,-0.20231104750568207,-0.28154026012012845,0.005093403432513267,0.2619047619047619,0.25648086685558635,0.25922108159794127,0.009544462312788757,0.08500466225442913,0.02491946766498721,0.9975493848084351,0.9949606543607308,0.36911776762164494,0.15331929422484106,0.050655073548295314,0.00849946698443755,0.21440907814521643,0.08365508692005864,0.38442500367332205,0.1448198272404035
updated_20260612_home__20260612_082527,0.2622949878666859,0.005145489646697719,0.03312251053406738,0.0044296554560262665,0.01923936049894058,0.9881936946997907,-0.2965089551887973,-0.28721208367997175,0.00421436668697901,0.2542372881355932,0.26276569884607354,0.2650491185054795,0.00893413437160627,0.008445133333871594,0.0237702652706692,0.9975802338286563,0.9948354062700958,0.4375235293000828,0.1806392018483251,0.07916209566861832,-0.07814044233632214,0.16031273439999114,-0.06352739006648808,0.4107730522415369,0.2587796441846473
updated_20260612_home__20260612_090916,0.21950357449625282,0.0047411692177298055,0.009373692722920246,-0.09191442942432132,0.01686345438043741,0.9802949589500676,-0.12997776593755261,-0.209957400811022,0.004818622143239416,0.1346153846153846,0.2199601283906915,0.22202254306087282,0.010253414319569248,0.09153450508720798,0.022445298179596986,0.9971563788332427,0.9945359421980932,0.467732361729051,0.14800362045506985,0.12810171488766858,0.053057819364739106,0.15292721214188393,-0.06823054991735349,0.34667207700906005,0.0949458010903308
updated_20260612_home__20260612_091443,0.1965534864355022,0.007003608320478613,0.14793186893441293,-0.1416081331412608,0.012057096290916615,0.9889316863614057,-0.1373924285708883,-0.2527374896345831,0.04919691057164302,0.33766233766233766,0.19818622452013296,0.2043032756092209,0.05109641040245997,0.1424083174142744,0.020620993537353437,0.9925718729233118,0.9860810102846702,0.1373572840655588,0.07333359058546787,0.04348444055534282,0.005176076648415639,0.12971251519645907,0.08707580283498122,0.14118340428832585,0.06815751393705222
updated_20260612_home__20260612_094031,0.1803896894321067,0.005807755267214156,0.011532783379762379,-0.0027286855122182173,0.014328796775118304,0.9676982039775502,-0.12166816266897529,-0.11945448945523318,0.006264719972012202,0.12105263157894737,0.18085275902505377,0.18234226042417231,0.011543061686452031,0.006712040009741578,0.020263739081272096,0.9946835958108959,0.989444766733713,0.29186688709453584,-0.16374641472458112,0.03694779293754256,-0.020023868719988635,0.21935719281475818,-0.08566328061945826,0.27599820163495536,-0.14372254600459256
updated_20260612_home__20260612_103120,0.16163127486477544,0.004171756015356943,0.00837295539831227,-0.06583482905684326,0.012169537996047313,0.9502789728558503,-0.04259058262424675,-0.09585383812822723,0.004292844547729817,0.14625850340136054,0.1623398411758333,0.1634550534326758,0.012214142913451012,0.06569080696882865,0.02076597929976692,0.9914381387189879,0.9858029278237628,0.23182093062802897,0.08165532134018341,0.11794498549128844,-0.01329342173769558,0.22799031669113606,-0.14803934025970128,0.16565276418391708,0.09494874307787897
updated_20260612_home__20260612_105433,0.2842132913408759,0.006120597170869777,0.04714114533668958,-0.12342151244586272,0.02019055227723973,0.9902584549815654,-0.2818948129339546,-0.39874198615347956,0.004276911603412483,0.25217391304347825,0.28478544483005985,0.2883081443695905,0.008947013314937259,0.12364060560603204,0.024788553654716012,0.9984416596343781,0.9965751070205144,0.38680012490573074,0.201342009900154,0.059087823468792794,-0.046646006348290435,0.2872660144939408,0.09842083477675319,0.38376521489342325,0.24798801624844438
updated_20260612_home__20260612_112334,0.19814269988526714,0.003659264490062866,0.007503404566705516,-0.0035831030378615358,0.012864744301968123,0.9886598240217084,-0.14355868336396793,-0.14643724104719769,0.00460991988307379,0.11587982832618025,0.19906657237854816,0.20215446925103453,0.013628061540865802,0.0102396378554875,0.021884356783347502,0.992978535267745,0.9875033812711592,0.10365865646483655,0.0332524351747402,0.15698044549992485,0.0488912507921981,0.08803922190971174,0.06749069804697459,0.09754540993360561,-0.015638815617457922
updated_20260612_home__20260612_124344,0.27920876375398923,0.005237821884424362,0.02080104628476623,-0.19363015430889227,0.01666258221602444,0.9899032413396733,-0.20561852519895252,-0.38270355539916967,0.00413267425573743,0.2222222222222222,0.2799486195932965,0.28185360421893435,0.010323828343735254,0.1940344612181648,0.022915069277955304,0.9971486417446848,0.9953480833424043,0.28436916872156254,-0.01422218383851201,0.33334972527864887,0.011173113566378961,0.3472420763380785,0.15827319979433094,0.2581263518893114,-0.025395297404891073
updated_20260612_home__20260612_130526,0.2305976324535135,0.006502627257267198,0.01284131873682977,-0.02357275451842037,0.016231126585240552,0.9851805431045714,-0.21947716866116673,-0.22903944305020207,0.007487852153225465,0.20625,0.23126917370501254,0.23393687282280237,0.011636574713291662,0.024485709488956404,0.021542447081198075,0.9957558243708066,0.9923707587773994,0.3786122974687457,0.26361587716666496,0.14704809756246154,0.11772874322421303,0.2458523773618696,0.2789670911191243,0.34536574812219933,0.14588713394245187
updated_20260612_home__20260612_132710,0.18442829688359375,0.006688538427751902,0.01435590829305888,-0.007084713266531218,0.016013332848311235,0.9687495691637555,-0.12360796987442535,-0.12775629204831696,0.012937099705179264,0.12299465240641712,0.18606681261754204,0.18887173021871398,0.02019174064316708,0.007743965549020579,0.02238136593157019,0.9822585998942603,0.9599267984248814,0.20976120823546188,0.16401473669801303,0.08743274432230885,0.023559869168918467,0.2385857984655603,0.21970801529347958,0.19014091320568885,0.14045486752909456
updated_20260612_home__20260612_134855,0.15905371958437348,0.006284494286272246,0.012421670714913204,-0.030746727645708637,0.013810930694209429,0.9578030218423063,-0.07323088032492742,-0.09687986590091546,0.00650553615120585,0.07079646017699115,0.15984523711074833,0.16216264497479194,0.012337318446689945,0.03134235550570693,0.02104163640024543,0.9883874630530588,0.9790579868794146,0.3002488386371962,0.12228287531267702,0.15655188030271272,0.05649234834552,0.12780115840708278,0.09059821724725646,0.3773184169079083,0.06579052696715695
updated_20260612_home__20260612_143802,0.2798706381034632,0.012590138346043054,0.02698717433353132,-0.07228094410478163,0.020484580512758265,0.989977775301532,-0.2938658528317699,-0.3504825152114488,0.013799217168632489,0.23333333333333334,0.2807244199833252,0.2836215113795839,0.01647002769953199,0.0726851795038145,0.025256165355285604,0.9975116057905324,0.9952546600688249,0.27257449179833876,0.2745527903314608,0.4082568314209666,0.09263109229631553,0.32002429672085786,0.36110435649888034,0.35758101554705973,0.18192169803514524
updated_20260612_home__20260612_150041,0.26991910278652587,0.0058522830886556625,0.011536448104497445,-0.09623704956521657,0.019982078317220247,0.9885429428844477,-0.22677895679209126,-0.31506649205153703,0.006140822958106228,0.29365079365079366,0.2704462795719444,0.272883322076348,0.01112385984938208,0.09717316997487702,0.02501672652746296,0.9970546678694836,0.9947323887292462,0.35710726443221097,0.14906245996246364,0.20346751493596513,0.25778404690692025,0.31485855676139884,0.25180702423219364,0.25312821689863835,-0.10872158694445663
updated_20260612_home__20260612_152235,0.23059329549132546,0.0057051850891804735,0.011888824492949465,-0.026384738917192327,0.01839080635506752,0.9834284259031014,-0.1967723405085865,-0.216802004124102,0.007909630305627597,0.17391304347826086,0.23098648269629507,0.23317476100176746,0.01151455152196205,0.026738454889545064,0.023015481953488057,0.9960577751370814,0.9932214623153728,0.19768163013608744,0.1601992432094975,0.28025800037071386,0.16949114040628319,0.26861972244528576,0.20943834113472615,0.24268016412083818,-0.009291897196785618
updated_20260612_home__20260612_155813,0.19561781610848777,0.0036006193762256255,0.007089299144137825,0.003440375579740185,0.01288767339926263,0.9879412054916428,-0.14353786676849078,-0.14097019014603318,0.003972534320608397,0.10526315789473684,0.19629692775635357,0.19979890115061902,0.013467782738849488,0.009886034010572777,0.022031448080945405,0.9926512955878843,0.9870657489415777,0.10557110467038723,0.08339350320311835,0.09362054350222544,0.08658313905177284,0.14349086407733025,0.09894894188337099,0.07901799954820311,-0.0031896358486544893
updated_20260612_home__20260612_161743,0.2483204893889243,0.005177519812373647,0.011603647347952594,-0.08012125555845008,0.01398987364068568,0.9876326680282304,-0.2067485687186107,-0.2700685928488855,0.004626874514784408,0.20304568527918782,0.24919420293136946,0.25154844508705354,0.01081805320245668,0.0806385621254885,0.019618699732989436,0.9962649463107371,0.9934787459486023,0.31767789343773817,0.38417152254780734,0.24534738639997292,0.2502963162648642,0.34576760450276434,0.44004171492319777,0.30217596415013565,0.1338752062829432
updated_20260612_home__20260612_164251,0.2368357792470693,0.006443387255094108,0.012759373034912294,-0.20250237696679269,0.013037864662340545,0.9834922028827984,-0.08168474600750808,-0.2617368521222695,0.005608989945914928,0.1,0.23748095885336662,0.23967890858016747,0.01262661950929592,0.20289205797449444,0.02087676202250628,0.994489985987052,0.9905889968578578,0.2963609380296847,0.048986711682024335,0.26198936350609153,-0.010456948754475294,0.29636077418275447,0.3245470024870958,0.34099734162499246,0.05944366043649962
updated_20260613_home__20260613_080944,0.27553477387053527,0.008180844329265616,0.04014987508813929,-0.11671475673169153,0.019830047833695436,0.9897932296878189,-0.26840869691174873,-0.3772788183171091,0.005809432044023001,0.24369747899159663,0.27710784445593184,0.2789659312426229,0.011147327681436642,0.11703556544060181,0.02557042313496079,0.998315999344071,0.9970309359774265,0.5029431150835938,0.19287993515334656,0.2662713353413361,-0.11346123545077201,0.13083359781133444,-0.05416263655775278,0.4899374041859517,0.30634117060411853
updated_20260613_home__20260613_085407,0.24624650983337282,0.005363496456093916,0.011167257964749253,-0.1206115173415188,0.01625414531254725,0.9855286037920007,-0.15918293734868993,-0.2640934488473987,0.005449537947736617,0.16149068322981366,0.24692976642949885,0.24864080286133747,0.012141025957344346,0.12076884036492049,0.024179891862713514,0.9973934745680394,0.9952673300793943,0.4182031106670343,0.250801315673413,0.15739126983594517,-0.01997185018764976,0.1569491862677933,-0.04605467154627007,0.4629531950586941,0.2707731658610628
updated_20260613_home__20260613_090136,0.20792050233037027,0.004249150383823632,0.0090373073186734,-0.03869587747047062,0.012651182030090163,0.9895760815582196,-0.13771765601328145,-0.1706193826004454,0.005066410281705659,0.10822510822510822,0.20893788555727597,0.21160150444593737,0.018213767832011108,0.03892186061185872,0.025746919492047816,0.9908993586543462,0.9820372866784901,0.1335578809531618,-0.02846020145514899,0.21994981277276676,-0.025514319167510378,0.1304972779312056,0.07149386443843408,0.3128426907884316,-0.0029458822876385843
updated_20260613_home__20260613_092646,0.19023554381606375,0.004363875401719577,0.008532956427103637,-0.06743680841193708,0.014464628497331567,0.9721119918837797,-0.09570596506119333,-0.1535415447477123,0.004595113604968888,0.09473684210526316,0.19084914255117097,0.19305311328841163,0.012321167594050605,0.06751209352157637,0.022498335408405696,0.9951013260107479,0.990902864667194,0.265064212860774,0.07425690726520938,0.07717008785665465,-0.023068267686568472,0.23096302225823528,0.1831492704817167,0.31902054767395416,0.09732517495177785
updated_20260613_home__20260613_102710,0.16122232290645794,0.006661729736446489,0.012658967054573344,-0.015349466186270056,0.012136224245407567,0.9572952349575281,-0.09022616390408056,-0.1000339233448243,0.006002690861952931,0.09565217391304348,0.16182566564525339,0.16315398548733331,0.014084910322931538,0.015232553230302759,0.022099265515786063,0.990884340994134,0.9814964976703366,0.24410378218166473,0.042833479776072346,0.13448147740249328,0.06135395860822692,0.06732482215583861,0.028240555119289124,0.202812591862263,-0.018520478832154585
updated_20260613_home__20260613_105317,0.1395014113984381,0.005770075584513575,0.012670941021381766,-0.07234470838379538,0.01066209186651134,0.9291797143913014,-0.005531405128823996,-0.06699063133949645,0.005374380580519817,0.07973421926910298,0.14022955971837398,0.1407751394793188,0.016080969820366234,0.07208152737597869,0.023650257670251824,0.9836166025461879,0.9681130753578144,0.2661091801095914,0.011475117864042024,0.07883167673780127,0.014718386393124701,0.06335748747933717,-0.036217122602958673,0.20386743421680567,-0.0032432685290826753
updated_20260613_home__20260613_111857,0.28785443442272235,0.009284843142554199,0.01937242837011067,-0.13993688066038978,0.020938254629565823,0.98970765086472,-0.2653690459071639,-0.38960715487805686,0.013535437397475286,0.23529411764705882,0.28808050317147404,0.2893423372949993,0.016976304043589786,0.1400181262894471,0.026553775610135878,0.9983562135211272,0.9968357854821418,0.22404371101737122,0.15906052124219155,0.192779680500723,-0.08041049805059902,0.2824453735017334,0.3321332673556026,0.27684376113891396,0.23947101929279058
updated_20260613_home__20260613_115341,0.2833250662529974,0.010864043661045817,0.03258456594259823,-0.13054879144872922,0.01875843859478971,0.9900839322665049,-0.26390938322194724,-0.3784413466369023,0.01047303546523484,0.2283464566929134,0.2851692425449423,0.2867286525754518,0.01419124306668337,0.1312010089665742,0.02438745764266236,0.998549284828395,0.9970330511466806,0.3952654102177165,0.1324604878181907,0.21177047827918813,-0.03789133257844505,0.26793039728701806,0.3023052054538187,0.2751197819595047,0.17035182039663574
updated_20260613_home__20260613_124351,0.27250321099175573,0.005753753877371959,0.023684055268937944,-0.18079066074776945,0.017136725317839524,0.9892390377249972,-0.20827383694089785,-0.37558808241932196,0.004313966035432647,0.21428571428571427,0.27374415134170726,0.27543521499997764,0.011741031172115966,0.18140170033734923,0.024127832381809402,0.9979493485169852,0.9961609880818247,0.3712935484964598,-0.0596881381723202,0.17021646843596053,-0.01402908409797758,0.3796225459944017,0.150910838458254,0.2823240222027612,-0.04565905407434259
updated_20260613_home__20260613_125939,0.23853095923130221,0.005743981334902555,0.011731626629047757,-0.09874877184676449,0.016097344018272966,0.9844394100861493,-0.16818410223470692,-0.25361015972720324,0.005639625406735389,0.16455696202531644,0.2392399932501946,0.24015644121820734,0.012760219320873806,0.09893322821650341,0.023883566305014658,0.997026720629172,0.9942749020134176,0.5700723777002338,0.11319286512791595,0.22093569047745595,-0.07388584157658047,0.23894765699763637,-0.013603727503912776,0.5311159277951794,0.1870787067044965
updated_20260613_home__20260613_131135,0.21857594623565244,0.003173239391187797,0.00655246590927888,-0.08317292137984258,0.011989561293842044,0.9906335842550849,-0.13319912561019442,-0.20620193283520605,0.003462727673188622,0.11504424778761062,0.21970638686577687,0.22221557737621467,0.017470203009651568,0.08329978430587176,0.025176914132451718,0.9910633540278997,0.981163478524994,0.20343671018544815,-0.08808712695005333,0.23383678561888305,-0.14534231985775878,0.10327258102728844,0.07220975249577342,0.17646869378073182,0.05725519290770544
updated_20260613_home__20260613_133232,0.24500595608232134,0.005528895259001263,0.011112547057759352,-0.20897880351691397,0.013453984202244331,0.9850102667793549,-0.10362084243149594,-0.2871559487086369,0.004866573605115213,0.15920398009950248,0.24559031387512215,0.24765670961518413,0.013023681680217655,0.20913050846676934,0.022152071658609752,0.996762508549532,0.9935080351056419,0.45155575169244294,0.046402457593064494,0.19274447011867435,0.061507730940235435,0.27701037608909423,0.23338282979304914,0.4509462914462443,-0.01510527334717094
updated_20260613_home__20260613_140329,0.15599431355537274,0.003754546390242297,0.00775575271369875,-0.1184835115099998,0.012968664286772794,0.943451770517846,0.018473599668215268,-0.08681852440621218,0.003406328651571758,0.10483870967741936,0.15674904913769477,0.1584909274567481,0.015442426583280464,0.11842401255170776,0.025897322462072492,0.9873234410227496,0.9729291510442618,0.23707969180387253,-0.01141471764117491,0.11083834941117565,-0.014809754700232283,0.1328691385718601,0.07016727682330927,0.1879729076959866,0.0033950370590573615
updated_20260613_home__20260613_142315,0.17756899025322131,0.003809354313054097,0.0074859575113452636,-0.12043203125213267,0.010282310117133217,0.9650580482415856,-0.038500718746471874,-0.1418785842009962,0.0037861566362575295,0.0625,0.17818433098289493,0.17956387166679588,0.015099113318201218,0.1206062379713897,0.0223721179310487,0.9907265094884428,0.981267777064369,0.28414008093211945,0.019401278893222997,0.2633551674858936,-0.11337086011752838,0.22266708287428155,-0.08861210078051086,0.3674522872637909,0.13277213901075138
updated_20260613_home__20260613_144932,0.3157753522800849,0.008474648830877288,0.062336936651924586,-0.28295932088504494,0.020060019051481404,0.9922375067594043,-0.2486891955919105,-0.5188866579547373,0.01276217949271269,0.264,0.31647999762829687,0.3183380338396444,0.01580152408997357,0.2833504600113208,0.025140567547994864,0.9988151822428705,0.9977266969989256,0.49193594196298207,0.00044621285654578225,0.16598812201131272,-0.18282365887862265,0.3570804881388767,0.4577816723723482,0.4556969230054342,0.1832698717351684
updated_20260613_home__20260613_150948,0.24364876128193894,0.009498487138261109,0.019464668950120143,-0.031926116630760566,0.01967460517271842,0.9857181208808015,-0.2450628640464173,-0.2623626509985856,0.010340492695817367,0.2283464566929134,0.24421086095449812,0.24582185606107068,0.014460337449219315,0.03214922192221893,0.02577070642988804,0.99756040544305,0.994936760650014,0.29795239899718173,-0.05982302959013063,0.18719978661454645,-0.08254175763625117,0.07835333216964402,0.08596956250698991,0.1359205035742398,0.02271872804612047
updated_20260613_home__20260613_153216,0.2496140289099638,0.006560467587825932,0.023822373232693667,-0.11946413112490853,0.018223644955577246,0.9866002759514712,-0.193595915987669,-0.29714130059484434,0.005717457861296353,0.22377622377622378,0.2505869981801948,0.25164450759355533,0.012274223515014275,0.1199047788930708,0.024820064278705353,0.9976826869261222,0.9953848173248354,0.4182376417027818,-0.08870844035099784,0.17004229852715755,-0.017030096270209915,0.21118717119480387,0.06598560914388155,0.36176085802357877,-0.07167834408078783
updated_20260613_home__20260613_155444,0.22677264122358484,0.004654253591054734,0.009225003041092288,-0.07076387332615022,0.01531049433158375,0.9821462933587102,-0.15928135467765736,-0.21972075387304213,0.003740495267587889,0.16560509554140126,0.22743428395122217,0.22926849393323875,0.01117897820000908,0.07086482671689552,0.02347336889044674,0.996619437526534,0.9931905579761997,0.2897100406232111,-0.1002051259379004,0.26029743808074657,-0.10759043633783309,0.16947981549607105,0.16886988281475607,0.15442677838574695,0.0073853103999327015
updated_20260613_home__20260613_160152,0.19498983834309866,0.003469559666102879,0.007293048287988973,-0.052207826410431965,0.011455765473304413,0.9880265372501288,-0.1160750931255643,-0.16151592182026742,0.003698985347659378,0.10084033613445378,0.19614113353423615,0.19947050224311028,0.017508212052224754,0.052497554473106445,0.02509824875734452,0.9890042908207441,0.9778084426556606,0.18793862960447677,0.03170202661180865,0.12106271953239557,0.006519080366702021,0.17428928178430161,0.11539440884656366,0.26226420892314933,0.02518294624510661
updated_20260613_home__20260613_163055,0.2554776371219401,0.0056355863170344436,0.011596326054875027,-0.26540979179070373,0.013737970222605448,0.9863886736154328,-0.08268762870727142,-0.31887191562307604,0.005270603691076684,0.1256544502617801,0.2559063949829051,0.257404233168214,0.012819187084380937,0.26553419142880885,0.02273042617669613,0.9970338319464431,0.9936848747549633,0.30092445202684187,0.04410788308347919,0.2794697004303595,0.030341325501186015,0.2951081303897067,0.2875689041668741,0.30630877282860736,0.013766557582293197
updated_20260613_home__20260613_165521,0.21582800089822765,0.006827321481440378,0.01383947391851398,-0.17285546896417703,0.013013848573132952,0.9761548663141254,-0.04943177379971497,-0.19866867589310244,0.006083701611138446,0.12162162162162163,0.21612520802268906,0.2172065686005126,0.014318482921509806,0.1729756716943014,0.023692176372492595,0.994978304096245,0.9903066673718608,0.4058039735249512,-0.003946330489934273,0.2112842681730848,-0.05086775900398411,0.20958163958988874,0.10623547216734994,0.2368871708936557,0.046921428514049755
updated_20260613_home__20260613_172018,0.20371122936930838,0.004035989561549528,0.008339334147548012,-0.16429864339637384,0.01206068371684585,0.9709866992813345,-0.03764477698156399,-0.17666990239296265,0.004067740709189379,0.16831683168316833,0.20455964848800207,0.20636296415785943,0.015483714123079573,0.16447162465974371,0.024748004645241482,0.9919482856341404,0.9832783628921015,0.3435703419748237,-0.18133883861366934,0.20939743980876332,-0.08383852152026668,0.2085298261279078,-0.0689486181446442,0.24066498970103503,-0.09750031709340272
updated_20260613_home__20260613_175512,0.28828106997596864,0.006500369405427344,0.018355898521172774,-0.12458615185656433,0.019724817770879886,0.9903385328260405,-0.27197124110386717,-0.38882433048818354,0.005721338545302191,0.232,0.28925337473849894,0.2904537693976384,0.01250909572009729,0.12498198786689878,0.026779003441978245,0.9981511655753345,0.9966466632187201,0.5598265464093614,-0.017018423545244684,0.29672568455363657,-0.1162176035398697,0.2788299524324766,-0.17231215017506135,0.5515577633663649,0.09919917999462512
updated_20260613_home__20260613_183906,0.21538439563335682,0.0045600045763853955,0.00918125452972234,-0.07423770182259631,0.018485761170705797,0.9759546583328647,-0.08681814908109975,-0.15951821715229664,0.004797814843769815,0.19745222929936307,0.2154708266258699,0.21682545265242245,0.012746627247938177,0.07406887402693532,0.02660629737315399,0.995972378765958,0.9927892531309036,0.3190958533430173,-0.11143603143242735,0.05819611198254907,-0.03241201827177865,0.30310633572034873,-0.18881066030720386,0.2689534307882705,-0.07902401316064876
updated_20260613_home__20260613_185023,0.18949354924287826,0.003761849095554557,0.0074188449249547725,-0.02189316410544032,0.012054782774761115,0.9870856669590133,-0.1253270239513382,-0.1445176340115225,0.003809888221272555,0.09787234042553192,0.19082187336591921,0.19236367041506866,0.019771182514374343,0.022421866604209462,0.0277685525420376,0.9860502992412782,0.9721884953801174,0.20681693644515334,-0.010993972678463108,0.15301009349252256,-0.011041902867053121,0.03863530696941953,0.03296301535010164,0.06989658129625825,4.79301885900124e-05
updated_20260613_home__20260613_191132,0.1734591987403934,0.0034394345793589006,0.006791177005103045,-0.028256819856364565,0.01396572366791198,0.9630126146060045,-0.09144748157989668,-0.11702790527939821,0.0037502578632329733,0.08421052631578947,0.17413230244260824,0.17684902029282493,0.013066563567138909,0.027977094569194238,0.02432197802363435,0.9922979951594442,0.9864505676039339,0.16725240066348177,0.03262974689563473,0.18486581527037962,0.008013960951348603,0.1359161864414396,0.09664394399115708,0.1092191627986533,0.024615785944286143
updated_20260613_home__20260613_193810,0.16337932884531398,0.004381554359994374,0.008550493710763439,-0.05485559536391894,0.013782047311712103,0.9526294167763935,-0.04391316377256671,-0.08811088613717244,0.004069506450491878,0.19327731092436976,0.16423124146795437,0.1655759265277184,0.015380036284588982,0.05494378212954422,0.025065083546280852,0.9884301374867313,0.9809938725973537,0.08883461827558281,-0.019381894799841023,0.1942618006016405,0.0282292537506333,0.1727888363039841,0.10124399455871062,0.13887806875187025,-0.04761114855047431
updated_20260613_home__20260613_200311,0.19109613514661683,0.003660624046302187,0.007016842474555027,-0.13428066454356818,0.009816807241948892,0.9703977911969813,-0.04637896174659362,-0.1621965999645385,0.00372661580075061,0.09446254071661238,0.1921492825401269,0.19352424589931044,0.017171243935535284,0.13461657311137654,0.02441850455861127,0.9895131612013074,0.9818207915322639,0.44578030117900524,0.04611595236983417,0.3294432422149382,0.011838005372836575,0.1593975403330486,-0.004710703878433643,0.428302601967696,0.034277946996997585
updated_20260614_home__20260614_074215,0.2553375729107538,0.008748732035964614,0.04788501144779883,0.010894389353014693,0.021059383319734323,0.987288063043571,-0.2976655252197291,-0.2809770154678225,0.0069415019162774256,0.2413793103448276,0.25682203017669913,0.2594863404836272,0.013003514076567283,0.010832319992732565,0.02749907326311663,0.9973501526285616,0.9956221030306999,0.34040384538841395,-0.1626448876117933,0.06735166908142108,-0.004611663085095689,0.12543816771538785,0.07059003703735123,0.3927137781415469,-0.15803322452669763
updated_20260614_home__20260614_081037,0.19995815939554223,0.003756934312578836,0.007570929649399191,-0.058532656498480815,0.01243996284624565,0.9886113229502779,-0.11903113418998645,-0.17033566707868342,0.004257581337027181,0.1,0.20143366633991686,0.20579330198960788,0.019084473261665725,0.05880577785068557,0.02710007101780525,0.9862753310160436,0.9739041478169811,0.18022542781257886,-0.022838876885420484,0.16518697011192995,-0.03852710699608935,0.1134968079434186,0.09126691076162691,0.11196622788598344,0.015688230110668843
updated_20260614_home__20260614_104000,0.30299122813528634,0.010256506678379889,0.10391089895034245,-0.1568549691543968,0.018880693488843858,0.9921478803809484,-0.3054691250598913,-0.4459445836446806,0.00703343389982421,0.3282442748091603,0.3046208653509058,0.30634829917726747,0.0126977374874617,0.15750576820980106,0.02482970932449349,0.997566646834595,0.9960328979509887,0.5540643019476379,0.6186969377552155,0.17487347599033395,-0.054781735879136415,0.4494378047925134,0.22737955279896227,0.5548353303008235,0.673478673634352
updated_20260614_home__20260614_112510,0.24189262790677923,0.005566239134170872,0.016931458862228008,-0.051523435097174525,0.016808846106082118,0.9858272818112617,-0.21122950421432118,-0.250425660495439,0.00499046351904545,0.21656050955414013,0.24323064222367258,0.24381649016828788,0.013733561129831762,0.051294016509271165,0.024905048013262664,0.995008305735493,0.9916027322145133,0.41443067322590155,0.022409807578502344,0.2129901135168587,-0.110236887877488,0.36508807876330496,0.15019656959176056,0.42488069829622094,0.1326466954559904
updated_20260614_home__20260614_114805,0.19429161186269628,0.004465477662711194,0.009257023892286982,0.009786627608966845,0.015020772783594106,0.9753745987033348,-0.15172522024632495,-0.13887515147730356,0.0050336800473387245,0.1518324607329843,0.19528796239242113,0.19672882772834835,0.01359423462479302,0.017503834929149302,0.0233593367066215,0.9917780157858045,0.985516068402254,0.2959200474177848,0.20752392293077754,0.1167149938052868,-0.058838625217937014,0.25149042072607924,0.2541131062565089,0.3550259968770701,0.2663625481487146
updated_20260614_home__20260614_120820,0.19416964056406114,0.0039485126680496,0.007787251141293623,-0.08817644864180246,0.013480118664372773,0.9723439179705083,-0.08693678822355644,-0.16210236387108767,0.004537020934387059,0.1277533039647577,0.1953488708439178,0.19724212329163238,0.014484104739866405,0.08880343061116185,0.023265432884170323,0.9890561794145551,0.9822179798287486,0.332792924275026,0.21835466499608433,0.20455765648436655,0.08125623739257355,0.2580629566462436,0.2689970056381671,0.3707457673612748,0.13709842760351082
updated_20260614_home__20260614_122724,0.15587048950030352,0.004941792787488184,0.009829992505494555,-0.04128049959410045,0.01432359560354259,0.9480143875579635,-0.060543664388784,-0.09082769546842362,0.005128542924750284,0.14285714285714285,0.15731491907977946,0.1593274144604482,0.015616274515147665,0.041511970061409456,0.02433848278127121,0.9817992479179889,0.9709097770050038,0.3445105368017372,0.21530641056390576,0.2318731636736072,0.03369272487449097,0.19579212333432627,0.0027671354810807004,0.3589607661623347,0.1816136856894148
